,PropertyGFATotal,PropertyGFAParking,GFA_par_Building,GFA_par_Floor,GFABuilding_s,PrimaryPropertyType_T_Encoded,NumBuildings,NmbFloors,LargestUseType_GFA_proportion,SecondUseType_GFA_proportion,ThirdUseType_GFA_proportion,Ratio_Parking,Ratio_Building,Nombre_Usage_Type,proportion_Electricity,proportion_Steam,proportion_NaturalGas,Neighborhood_H_DOWNTOWN,Neighborhood_H_NORTHEAST,Neighborhood_H_EAST,Neighborhood_H_LAKE UNION,Neighborhood_H_GREATER DUWAMISH,Neighborhood_H_MAGNOLIA / QUEEN ANNE,Neighborhood_H_BALLARD,Neighborhood_H_NORTHWEST,Neighborhood_H_CENTRAL,Neighborhood_H_SOUTHEAST,Neighborhood_H_DELRIDGE,Neighborhood_H_NORTH,Neighborhood_H_SOUTHWEST,BuildingType_H_NonResidential,BuildingType_H_Nonresidential COS,BuildingType_H_Campus,BuildingType_H_SPS-District K-12,Age_Building_groupe_L,Co_stratification,ENERGYSTARScore
1141,-0.36406216676554287,-0.32512581792811696,-0.34893325643473405,-0.43764286597232127,-0.3227388381076105,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,2.0,41.0,7.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,122.0,77.0
886,-0.4097434632414485,-0.19737917940762084,-0.39525666056582043,-0.254397572430597,-0.4186065444672268,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,12.55,87.45,1.0,9.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,32.0,100.0
956,-0.5581632140987095,-0.32512581792811696,-0.5457626363238072,-0.27520000923520066,-0.5517565684115273,-0.7946208380053232,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,14.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,57.0,69.0
25,4.01069759771807,-0.32512581792811696,0.9073806219625665,6.562047001981796,4.838992979687365,-0.4969845221187181,3.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,54.0,60.0
1134,-0.5088787930125198,-0.15943369641005126,-0.49578546116752914,-0.12320407937968879,-0.5480415490649609,-0.6809150689530434,1.0,1.0,75.0,25.0,0.0,25.04,74.96,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,76.0,58.0
149,6.239589164226807,3.564522757171877,6.347540638689772,-0.1134710580002161,6.190964685571492,2.5408838362441997,1.0,37.0,72.7,17.599999999999998,9.8,15.62,84.38,11.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,58.0,93.0
925,0.8283283578297612,-0.32512581792811696,-0.5283080310844501,4.0008180724938995,1.0841498692468885,-0.16436057046716165,10.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,73.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,120.0,89.0
696,-0.4612279640713949,-0.32512581792811696,-0.4474648403334586,-0.5721493705480393,-0.43738371338208965,-0.6809150689530434,1.0,6.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,111.0,8.0
843,-0.52288289341739,-0.32512581792811696,-0.5099864066877439,-0.42886175922545616,-0.5101296989131807,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,92.0
889,-0.5508120494459178,-0.32512581792811696,-0.5383081418738731,-0.2525286034989334,-0.5430830085982049,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,53.0,0.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,21.0,57.0
598,-0.5395152327975864,-0.32512581792811696,-0.5268525343634459,-0.45450929483660074,-0.5297540165911727,-0.060662129925955106,1.0,2.0,100.0,0.0,0.0,0.0,100.0,3.0,59.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,115.0,77.0
1020,-0.42434039950541486,-0.32512581792811696,-0.41005877499328797,-0.27690645912932826,-0.39386047417545395,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,41.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,17.0,60.0
139,1.8688409223897438,-0.32512581792811696,1.915356073423673,-0.16458685040922338,2.3118394111750664,2.5408838362441997,1.0,15.0,100.0,0.0,0.0,0.0,100.0,1.0,94.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,61.0,89.0
749,-0.5271381374726799,-0.23608167952234893,-0.5143014635109137,-0.5207256451926607,-0.5444042497884064,-0.20867931955090507,1.0,3.0,42.7,31.9,10.5,14.94,85.06,3.0,51.0,0.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,117.0,72.0
1004,-0.5490335418686295,-0.32512581792811696,-0.5365046351521149,-0.4691867954140676,-0.540984566707885,-0.5631101842009172,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,61.0,45.0
323,0.9657081875776327,2.3556137346395825,0.9995286804603191,0.3318370367931998,0.3655345579033261,-0.060662129925955106,1.0,5.0,45.0,33.4,33.4,45.0,55.0,3.0,62.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,147.0,75.0
180,-0.3485166931270227,-0.32512581792811696,-0.3331692717556621,0.3713616667219466,-0.30439690158481403,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,16.0,96.0
450,0.11287428187727558,-0.32512581792811696,0.13470712945009783,-0.33623750762625987,0.23999332881318564,2.5408838362441997,1.0,7.0,100.0,0.0,0.0,0.0,100.0,3.0,95.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,47.0,91.0
607,-0.5223559282093047,-0.32512581792811696,-0.5094520343257415,-0.164768323229512,-0.5095079383530859,-0.42849418777890996,1.0,1.0,100.0,0.0,0.0,0.0,100.0,3.0,93.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,57.0,60.0
1043,-0.5342126453912268,-0.32512581792811696,-0.5214754124707963,-0.44633255576057246,-0.5234975509552189,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,39.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,48.0,66.0
296,-0.007385765672920356,-0.32512581792811696,0.012756676786616359,1.4234286562110203,0.09809979699255206,-0.5631101842009172,1.0,1.0,100.0,0.0,0.0,0.0,100.0,3.0,98.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,137.0,60.0
94,-0.3242170099691834,-0.32512581792811696,-0.30852802621282466,-0.31211891049049423,-0.27572596775744274,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,46.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,38.0,89.0
1183,-0.4710558652021881,-0.32512581792811696,-0.4574308848848041,-0.4630720166267769,-0.4489795478278576,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,72.0,21.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,20.0,89.0
637,-0.5094716288716159,-0.32512581792811696,-0.49638663007478184,-0.4081812116990045,-0.4943058926587682,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,33.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,57.0,69.0
286,-0.1305572959977883,-0.32512581792811696,-0.11214618317692858,1.0435607208503925,-0.04722896192260528,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,12.0,49.0
488,-0.07520618795351505,-0.32512581792811696,-0.056017046203097456,0.26146832502809586,0.018079212908351835,-0.20867931955090507,1.0,2.0,100.0,0.0,0.0,0.0,100.0,4.0,71.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,81.0,72.0
444,-0.18223282171566565,-0.32512581792811696,-0.16454807292579268,-0.16615649990350512,-0.10820035684690119,-0.20867931955090507,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,124.0,39.0
275,-0.36242198755537697,-0.32512581792811696,-0.3472700224580014,0.3284769556921437,-0.32080360836431543,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,48.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,18.0,72.0
806,-0.4178587274459641,-0.1264324814589231,-0.40348599494065795,-0.4791207715834535,-0.45148990608924033,-0.6809150689530434,1.0,4.0,79.9,20.1,0.0,20.1,79.9,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,89.0
1152,-0.47150378562906076,-0.32512581792811696,-0.45788510139250616,-0.3496337284266729,-0.44950804430393815,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,47.0,70.0
32,-0.3018209886255527,-0.32512581792811696,-0.28581720082772105,-0.5404920231329725,-0.2493011439534139,-0.6809150689530434,1.0,8.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,114.0,14.0
1104,-0.5440800689126264,-0.32512581792811696,-0.531481534949292,-0.23176679645371384,-0.5351400174429939,-0.16436057046716165,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,41.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,40.0,89.0
307,-0.1306561019743043,0.4132024391505281,-0.11224637799480403,-0.25768350422077735,-0.28990988053460526,-0.6809150689530434,1.0,4.0,58.8,29.9,3.4000000000000004,36.55,63.45,3.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,118.0,77.0
770,-0.46064171527739983,-0.32512581792811696,-0.4468703510807309,0.025561784604795745,-0.4366920047589842,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,63.0
11,-0.08583112396153751,0.27102516183419817,-0.06679132895197162,-0.5210728468014766,-0.19031161081442016,0.3890279392304994,1.0,11.0,73.1,27.3,0.0,27.33,72.67,2.0,36.0,45.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,137.0,35.0
872,-0.44110448018763254,-0.32512581792811696,-0.4270584957594905,0.085815717771255,-0.4136402319934696,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,41.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,27.0,12.0
1067,-0.5392517501935437,-0.32512581792811696,-0.5265853481824446,-0.533178666443854,-0.5294431363111254,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,41.0,77.0
86,0.12595619316799633,-0.32512581792811696,0.14797292333680834,-0.0598318121805082,0.25542853471753896,-0.20867931955090507,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,98.0,76.0
778,-0.4719253577955291,-0.32512581792811696,-0.4583125992821081,-0.35028380457681674,-0.450005452752014,-0.4969845221187181,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,31.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,50.0,64.0
1060,-0.5414452428721993,-0.32512581792811696,-0.5288096731392798,-0.5744077147787594,-0.5320312146425199,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,84.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,56.0,78.0
1293,-0.4436207390562405,-0.32512581792811696,-0.42961012378805213,-0.53745291713105,-0.41660913866792226,-0.6809150689530434,1.0,5.0,100.0,0.0,0.0,0.0,100.0,5.0,55.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,77.0
1082,-0.389699024138899,-0.32512581792811696,-0.37493047184615264,0.24435303888758947,-0.3529874893562223,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,87.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,35.0,82.0
1065,-0.5189306543567493,-0.32512581792811696,-0.5059786139727256,-0.15420458578967422,-0.5054664947124697,-0.7946208380053232,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,31.0,0.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,28.0,91.0
782,-0.5497251837042416,-0.32512581792811696,-0.5372059988772431,-0.47025332659789737,-0.5418006274430094,-0.7946208380053232,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,28.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,17.0,80.0
562,-0.4444968187146825,-0.32512581792811696,-0.4304985178398812,-0.3079882250580817,-0.41764281559907984,-0.16436057046716165,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,55.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,112.0,89.0
209,0.5815044414276475,0.5738320086975963,0.6099244709788663,-0.3637525698126099,0.4975887288604595,-0.16436057046716165,1.0,12.0,75.8,0.0,0.0,19.64,80.36,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,121.0,89.0
1172,-0.4624333969848903,-0.32512581792811696,-0.4486872171115392,0.020036137328572914,-0.4388059906633065,-0.6809150689530434,1.0,1.0,100.0,0.0,0.0,0.0,100.0,3.0,70.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,56.0,66.0
739,-0.5539211441736218,-0.32512581792811696,-0.5414609388096875,-0.476723615779798,-0.5467513959027642,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,15.0,97.0
594,-0.4571439837087328,-0.32512581792811696,-0.44332345452793975,-0.5700501730848263,-0.43256506904135494,0.3890279392304994,1.0,6.0,100.0,0.0,0.0,0.0,100.0,1.0,30.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,122.0,94.0
123,-0.1815280057498514,0.11261933006878301,-0.1638333498916144,-0.29690645818609807,-0.2511819696477007,-0.6809150689530434,1.0,4.0,80.0,22.6,0.0,23.83,76.17,2.0,86.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,109.0,57.0
734,-0.2524180003675437,-0.32512581792811696,-0.23571979188999242,-0.41951691456713813,-0.1910110914445268,-0.6809150689530434,1.0,5.0,100.0,0.0,0.0,0.0,100.0,1.0,96.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,19.0,100.0
931,-0.5417745961272527,-0.32512581792811696,-0.5291436558655314,-0.22465658856151532,-0.5324198149925792,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,18.0,12.0
98,-0.09281341296866943,-0.32512581792811696,-0.07387176274850393,0.23431748831974358,-0.002695361805815529,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,5.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,124.0,77.0
377,2.7085138720181674,-0.32512581792811696,2.766831674692883,9.799416072258385,3.302560459637115,-0.060662129925955106,1.0,1.0,100.0,0.0,0.0,0.0,100.0,7.0,75.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,106.0,31.0
130,0.6558724064187036,0.38457772940797247,0.6853377705664604,-0.4466073957679255,0.6475107439133172,2.5408838362441997,1.0,17.0,69.39999999999999,8.3,7.199999999999999,14.65,85.35,4.0,87.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,56.0,91.0
23,-0.11829218077959992,-0.32512581792811696,-0.09970866645132181,-0.1004243343900242,-0.0327574848863989,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,4.0,33.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,95.0,77.0
1224,-0.5276848638760685,-0.32512581792811696,-0.5148558748364911,-0.5212876969690992,-0.5157954920170446,-0.6809150689530434,1.0,3.0,100.0,0.0,0.0,0.0,100.0,3.0,58.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,60.0,77.0
555,-0.31354596450545347,-0.14012975992250964,-0.2977069858822753,-0.30114887545681657,-0.3239124111647894,-0.6809150689530434,1.0,3.0,86.4,13.6,0.0,13.57,86.43,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,59.0,50.0
370,-0.21408786854442982,-0.32512581792811696,-0.1968508822088401,0.7859477314761949,-0.1457857827046316,-0.42849418777890996,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,79.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,40.0,28.0
383,1.3021425376146736,2.0723000785430155,1.3406920353262508,-0.0076169238355248935,0.8555673713350382,0.4928554894001949,1.0,9.0,66.5,28.5,0.0,33.46,66.54,2.0,96.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,58.0
201,0.21197008925774047,-0.32512581792811696,0.23519585212465635,0.0064861125740117796,0.35691540213901196,-0.060662129925955106,1.0,4.0,100.0,0.0,0.0,0.0,100.0,9.0,69.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,130.0,72.0
917,-0.5259458786893866,-0.32512581792811696,-0.5130924460418831,-0.17583993266164966,-0.5137436821687318,-0.5631101842009172,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,136.0,60.0
368,0.017849280729270618,-0.32512581792811696,0.038346433272008124,1.5012549603110559,0.1278743558140916,-0.20867931955090507,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,85.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,96.0,57.0
973,-0.46178786460498567,-0.32512581792811696,-0.4480326109680862,-0.4535443380512309,-0.43804433397719034,-0.16436057046716165,1.0,3.0,100.0,0.0,0.0,0.0,100.0,1.0,79.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,89.0
387,-0.2188239683520976,-0.32512581792811696,-0.201653553812337,-0.32566217039011797,-0.15137385573848358,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,96.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,40.0,89.0
816,-0.5413793722211886,-0.32512581792811696,-0.5287428765940295,-0.5743569275795294,-0.5319534945725081,-0.6809150689530434,1.0,4.0,100.0,0.0,0.0,0.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,74.0,77.0
256,-0.044431419801326005,-0.32512581792811696,-0.02480970026215506,-0.1912030604287214,0.05439002961788791,-0.4969845221187181,1.0,4.0,100.0,0.0,0.0,0.0,100.0,1.0,71.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,83.0
1119,-0.5100512906005099,-0.32512581792811696,-0.49697443967298455,-0.4090750664054523,-0.49498982927487245,-0.6809150689530434,1.0,2.0,100.0,0.0,0.0,0.0,100.0,2.0,78.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,77.0,73.0
169,-0.29207213227597223,-0.32512581792811696,-0.2759313121306759,0.5454398708026578,-0.23779857359166018,-0.4938446837110081,1.0,1.0,100.0,0.0,0.0,0.0,100.0,1.0,57.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,144.0,54.0
560,-0.5295687644949739,-0.2952472985852676,-0.5167662560306499,-0.1870131164922473,-0.52783433086188,-0.20867931955090507,1.0,1.0,56.2,42.1,0.0,5.09,94.91,2.0,60.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,14.0,72.0
373,0.15725133946316974,0.6188272135987044,0.17970796198522815,-0.1668282520302804,-0.01776528338111314,0.4928554894001949,1.0,5.0,69.0,29.2,4.3,30.91,69.09,3.0,61.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,6.0
909,-0.4400703109667649,-0.32512581792811696,-0.42600978999906075,0.08900515388289833,-0.4124200268942836,-0.4969845221187181,1.0,1.0,100.0,0.0,0.0,0.0,100.0,2.0,26.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,59.0,62.0
